date,adj_close,close,high,low,open,volume,symbol
2020-02-26,68.91242980957031,69.52349853515625,70.68350219726562,68.82749938964844,69.7490005493164,49776000,GOOGL
2020-02-27,65.16962432861328,65.74749755859375,68.47000122070312,65.71199798583984,67.95700073242188,62290000,GOOGL
2020-02-28,66.37396240234375,66.9625015258789,67.12249755859375,63.410499572753906,63.71549987792969,80198000,GOOGL
2020-03-02,68.70675659179688,69.31600189208984,69.37349700927734,66.26000213623047,67.56950378417969,55430000,GOOGL
2020-03-03,66.2981185913086,66.88600158691406,70.40950012207031,66.46199798583984,69.88400268554688,56602000,GOOGL
2020-03-04,68.47284698486328,69.08000183105469,69.13899993896484,66.8499984741211,67.947998046875,47598000,GOOGL
2020-03-05,65.16020965576172,65.73799896240234,67.68150329589844,65.08200073242188,67.27749633789062,54380000,GOOGL
2020-03-06,64.21757507324219,64.78700256347656,65.13749694824219,62.86050033569336,63.497501373291016,64640000,GOOGL
2020-03-09,60.25520706176758,60.78950119018555,62.63650131225586,59.902000427246094,60.24800109863281,69252000,GOOGL
2020-03-10,63.19810485839844,63.75849914550781,63.79249954223633,60.72549819946289,62.71950149536133,54872000,GOOGL
2020-03-11,60.012855529785156,60.54499816894531,62.846500396728516,59.55699920654297,62.41350173950195,54732000,GOOGL
2020-03-12,55.089012145996094,55.57749938964844,59.4375,55.423500061035156,56.13100051879883,94326000,GOOGL
2020-03-13,60.179874420166016,60.7135009765625,60.720001220703125,55.614498138427734,58.7495002746582,79400000,GOOGL
2020-03-16,53.1784553527832,53.650001525878906,57.27349853515625,53.354000091552734,54.480499267578125,96520000,GOOGL
2020-03-17,55.41165542602539,55.90299987792969,56.29999923706055,52.45500183105469,54.53200149536133,83194000,GOOGL
2020-03-18,54.0799674987793,54.55950164794922,55.2495002746582,51.849998474121094,52.99700164794922,93044000,GOOGL
2020-03-19,55.0949592590332,55.583499908447266,57.63050079345703,52.77750015258789,54.4109992980957,74064000,GOOGL
2020-03-20,52.941062927246094,53.410499572753906,56.92399978637695,53.10499954223633,56.54499816894531,82878000,GOOGL
2020-03-23,52.24324417114258,52.70650100708008,53.34550094604492,50.44350051879883,52.81850051879883,83672000,GOOGL
2020-03-24,56.003902435302734,56.5004997253418,56.666500091552734,54.32149887084961,55.19900131225586,72468000,GOOGL
2020-03-25,54.59688186645508,55.08100128173828,57.30849838256836,54.1505012512207,56.229000091552734,90324000,GOOGL
2020-03-26,57.63493728637695,58.145999908447266,58.57400131225586,54.60150146484375,55.736000061035156,76562000,GOOGL
2020-03-27,55.025081634521484,55.51300048828125,57.5525016784668,55.20000076293945,56.37350082397461,62794000,GOOGL
2020-03-30,56.811737060546875,57.31549835205078,57.54999923706055,54.92449951171875,56.63199996948242,58736000,GOOGL
2020-03-31,57.58686447143555,58.09749984741211,58.66999816894531,56.83599853515625,57.436500549316406,65228000,GOOGL
2020-04-01,54.62066650390625,55.10499954223633,56.47100067138672,54.67449951171875,56.20000076293945,51970000,GOOGL
2020-04-02,55.3606071472168,55.85150146484375,56.13850021362305,54.65650177001953,55.0,56410000,GOOGL
2020-04-03,54.1547966003418,54.6349983215332,55.93949890136719,53.75400161743164,55.73550033569336,51374000,GOOGL
2020-04-06,58.639522552490234,59.15950012207031,59.537498474121094,56.25,56.650001525878906,63320000,GOOGL
2020-04-07,58.608306884765625,59.12799835205078,61.03900146484375,58.86249923706055,60.85049819946289,61620000,GOOGL
2020-04-08,59.81956481933594,60.349998474121094,60.744998931884766,59.1974983215332,60.154998779296875,40334000,GOOGL
2020-04-09,59.798248291015625,60.32849884033203,61.0994987487793,59.62099838256836,60.909000396728516,54028000,GOOGL
2020-04-13,59.98857116699219,60.52050018310547,60.72600173950195,59.11650085449219,60.07500076293945,38702000,GOOGL
2020-04-14,62.705482482910156,63.26150131225586,63.787498474121094,61.426998138427734,61.99850082397461,63358000,GOOGL
2020-04-15,62.312461853027344,62.8650016784668,63.75550079345703,61.70000076293945,62.32550048828125,42236000,GOOGL
2020-04-16,62.31890106201172,62.871498107910156,63.667999267578125,61.90999984741211,63.356998443603516,57896000,GOOGL
2020-04-17,63.38793182373047,63.95000076293945,64.5,63.29999923706055,64.08499908447266,51050000,GOOGL
2020-04-20,62.50326919555664,63.057498931884766,63.840999603271484,62.821998596191406,63.49449920654297,35292000,GOOGL
2020-04-21,60.07530212402344,60.608001708984375,62.5,60.25,62.135501861572266,49648000,GOOGL
2020-04-22,62.36747741699219,62.920501708984375,63.99399948120117,61.86000061035156,62.05550003051758,46296000,GOOGL
2020-04-23,62.9998664855957,63.55849838256836,64.40750122070312,63.0265007019043,63.2869987487793,34202000,GOOGL
2020-04-24,63.26898193359375,63.83000183105469,63.885501861572266,62.20000076293945,62.75,37402000,GOOGL
2020-04-27,62.9845085144043,63.542999267578125,64.70500183105469,63.25299835205078,64.5999984741211,44186000,GOOGL
2020-04-28,61.08782196044922,61.62950134277344,64.23799896240234,61.51900100708008,64.16000366210938,80700000,GOOGL
2020-04-29,66.51914978027344,67.10900115966797,68.00749969482422,66.33650207519531,67.25,108358000,GOOGL
2020-04-30,66.74317932128906,67.33499908447266,67.5,66.07499694824219,66.56800079345703,55842000,GOOGL
2020-05-01,65.28707885742188,65.86599731445312,67.57150268554688,65.48300170898438,66.20449829101562,48872000,GOOGL
2020-05-04,65.56362915039062,66.1449966430664,66.22350311279297,64.80049896240234,65.40650177001953,30806000,GOOGL
2020-05-05,66.85814666748047,67.45099639892578,68.55049896240234,66.75150299072266,66.875,39666000,GOOGL
2020-05-06,66.68022918701172,67.27149963378906,68.43450164794922,67.25650024414062,67.9000015258789,31732000,GOOGL
2020-05-07,67.86223602294922,68.46399688720703,68.80000305175781,67.62699890136719,68.06549835205078,30652000,GOOGL
2020-05-08,68.60863494873047,69.21700286865234,69.83200073242188,68.60050201416016,69.09100341796875,33326000,GOOGL
2020-05-11,69.56266021728516,70.17949676513672,70.77649688720703,68.7750015258789,68.8395004272461,32718000,GOOGL
2020-05-12,68.1546630859375,68.75900268554688,70.71649932861328,68.72550201416016,70.41100311279297,33918000,GOOGL
2020-05-13,66.82395935058594,67.41649627685547,69.2665023803711,66.40049743652344,68.80799865722656,40368000,GOOGL
2020-05-14,67.24671936035156,67.84300231933594,67.86849975585938,66.16500091552734,66.6760025024414,36660000,GOOGL
2020-05-15,68.0495834350586,68.65299987792969,68.72899627685547,66.94999694824219,67.41300201416016,41544000,GOOGL
2020-05-18,68.6502685546875,69.25900268554688,69.63800048828125,67.70999908447266,68.0790023803711,47094000,GOOGL
2020-05-19,68.11601257324219,68.72000122070312,69.62449645996094,68.68800354003906,69.27400207519531,31586000,GOOGL
2020-05-20,69.83872985839844,70.45800018310547,70.60150146484375,69.37100219726562,69.45800018310547,38262000,GOOGL
2020-05-21,69.71929168701172,70.3375015258789,70.822998046875,69.71949768066406,70.54949951171875,30894000,GOOGL
2020-05-22,70.04093933105469,70.66200256347656,70.8499984741211,69.79750061035156,70.19499969482422,28544000,GOOGL
2020-05-26,70.44384765625,71.06849670410156,72.25550079345703,70.97000122070312,72.0979995727539,44590000,GOOGL
2020-05-27,70.38984680175781,71.01399993896484,71.26750183105469,69.7300033569336,71.0,31684000,GOOGL
2020-05-28,70.28874206542969,70.91200256347656,72.2229995727539,69.9540023803711,70.0,35170000,GOOGL
2020-05-29,71.04602813720703,71.6760025024414,71.83650207519531,70.79900360107422,71.02149963378906,37044000,GOOGL
2020-06-01,71.1129379272461,71.74349975585938,72.0790023803711,71.11399841308594,71.28500366210938,25162000,GOOGL
2020-06-02,71.48165893554688,72.1155014038086,72.1500015258789,71.08049774169922,71.75,23442000,GOOGL
2020-06-03,71.32999420166016,71.9625015258789,72.45050048828125,71.58100128173828,72.13500213623047,27732000,GOOGL
2020-06-04,70.09345245361328,70.71499633789062,72.06600189208984,70.30049896240234,71.83899688720703,26982000,GOOGL
2020-06-05,71.36815643310547,72.0009994506836,72.31500244140625,70.38099670410156,70.78199768066406,42642000,GOOGL
2020-06-08,71.76564025878906,72.4020004272461,72.44999694824219,71.2239990234375,71.31400299072266,33878000,GOOGL
2020-06-09,71.96585845947266,72.60399627685547,73.38999938964844,72.11799621582031,72.26200103759766,33624000,GOOGL
2020-06-10,72.59131622314453,73.23500061035156,73.63849639892578,72.71800231933594,73.07550048828125,31762000,GOOGL
2020-06-11,69.47891998291016,70.09500122070312,72.58000183105469,69.92050170898438,72.05149841308594,47144000,GOOGL
2020-06-12,70.02506256103516,70.64600372314453,71.72550201416016,69.29000091552734,71.29299926757812,36676000,GOOGL
2020-06-15,70.41264343261719,71.03700256347656,71.25,69.36000061035156,69.47450256347656,30468000,GOOGL
2020-06-16,71.68782043457031,72.32350158691406,72.8584976196289,71.44950103759766,72.44999694824219,30648000,GOOGL
2020-06-17,71.9886703491211,72.62699890136719,73.11000061035156,71.75650024414062,72.64700317382812,30610000,GOOGL
2020-06-18,71.07575225830078,71.70600128173828,72.64849853515625,71.31199645996094,72.49250030517578,34862000,GOOGL
2020-06-19,70.6059341430664,71.23200225830078,72.2249984741211,70.94999694824219,72.0,52784000,GOOGL
2020-06-22,71.89549255371094,72.53299713134766,72.54750061035156,70.95950317382812,71.25050354003906,29442000,GOOGL
2020-06-23,72.55562591552734,73.1989974975586,73.76000213623047,72.25,72.5999984741211,37752000,GOOGL
2020-06-24,71.00538635253906,71.63500213623047,73.78949737548828,71.5,73.16400146484375,31592000,GOOGL
2020-06-25,71.42168426513672,72.05500030517578,72.11599731445312,70.97699737548828,71.56099700927734,23958000,GOOGL
2020-06-26,67.5282211303711,68.12699890136719,71.85099792480469,67.75,71.63150024414062,97640000,GOOGL
2020-06-29,69.24449157714844,69.8584976196289,69.9000015258789,67.5824966430664,68.01699829101562,45074000,GOOGL
2020-06-30,70.27931213378906,70.90249633789062,71.19999694824219,69.34649658203125,69.84400177001953,40286000,GOOGL
2020-07-01,71.46627807617188,72.0999984741211,72.42400360107422,70.70899963378906,70.95850372314453,42182000,GOOGL
2020-07-02,72.85050964355469,73.49649810791016,74.4260025024414,72.55349731445312,72.59200286865234,57218000,GOOGL
2020-07-06,74.32345581054688,74.98249816894531,75.5,73.8489990234375,74.40750122070312,44712000,GOOGL
2020-07-07,73.84122467041016,74.49600219726562,76.06600189208984,74.48500061035156,74.80650329589844,42364000,GOOGL
2020-07-08,74.51921844482422,75.18000030517578,75.55850219726562,74.61499786376953,75.04000091552734,31766000,GOOGL
2020-07-09,75.26559448242188,75.93299865722656,76.45700073242188,74.77950286865234,75.49649810791016,41836000,GOOGL
2020-07-10,76.27415466308594,76.95050048828125,77.06700134277344,75.03600311279297,75.6624984741211,35918000,GOOGL
2020-07-13,74.9469223022461,75.61150360107422,78.81800079345703,75.3280029296875,77.49700164794922,42954000,GOOGL
2020-07-14,75.37464904785156,76.04299926757812,76.13999938964844,74.29650115966797,74.6395034790039,38108000,GOOGL
2020-07-15,75.17739868164062,75.84400177001953,76.81649780273438,74.8915023803711,76.1614990234375,31026000,GOOGL
2020-07-16,75.08024597167969,75.74600219726562,75.79550170898438,74.41349792480469,75.07499694824219,26484000,GOOGL
2020-07-17,75.1759033203125,75.84249877929688,76.17150115966797,74.90499877929688,75.84549713134766,34264000,GOOGL
2020-07-20,77.5047607421875,78.19200134277344,78.45050048828125,75.13500213623047,75.75,30166000,GOOGL
2020-07-21,77.11222076416016,77.7959976196289,79.35250091552734,77.63099670410156,79.25150299072266,27486000,GOOGL
2020-07-22,77.5548095703125,78.24250030517578,78.3489990234375,77.1614990234375,77.7854995727539,24482000,GOOGL
2020-07-23,75.17093658447266,75.8375015258789,78.51750183105469,75.42949676513672,78.29650115966797,33910000,GOOGL
2020-07-24,74.74768829345703,75.4104995727539,75.77149963378906,74.37950134277344,74.95950317382812,29902000,GOOGL
2020-07-27,75.79937744140625,76.47149658203125,76.87799835205078,75.61650085449219,75.66300201416016,27124000,GOOGL
2020-07-28,74.52171325683594,75.18250274658203,76.30049896240234,75.0260009765625,76.25,30910000,GOOGL
2020-07-29,75.50597381591797,76.17549896240234,76.66649627685547,75.15049743652344,75.25,22676000,GOOGL
2020-07-30,76.24244689941406,76.91850280761719,77.04450225830078,74.75849914550781,74.89849853515625,36042000,GOOGL
2020-07-31,73.74359130859375,74.39749908447266,75.2509994506836,72.69999694824219,74.85250091552734,91468000,GOOGL
2020-08-03,73.48638153076172,74.13800048828125,74.8864974975586,73.58599853515625,74.55000305175781,45482000,GOOGL
2020-08-04,73.01753997802734,73.66500091552734,74.65550231933594,73.20149993896484,74.33550262451172,37212000,GOOGL
2020-08-05,73.30450439453125,73.95449829101562,74.5,73.56099700927734,73.84100341796875,29134000,GOOGL
2020-08-06,74.58612060546875,75.24749755859375,75.3134994506836,73.59500122070312,73.80750274658203,33306000,GOOGL
2020-08-07,74.26001739501953,74.91850280761719,76.00450134277344,74.3134994506836,75.4520034790039,27718000,GOOGL
2020-08-10,74.1832046508789,74.84100341796875,75.35749816894531,73.87449645996094,74.54000091552734,20546000,GOOGL
2020-08-11,73.37635803222656,74.0270004272461,75.52200317382812,73.90950012207031,74.69999694824219,31098000,GOOGL
2020-08-12,74.69963836669922,75.36199951171875,75.58350372314453,74.25,74.35600280761719,22512000,GOOGL
2020-08-13,75.16598510742188,75.8324966430664,76.84850311279297,75.4104995727539,75.4104995727539,22388000,GOOGL
2020-08-14,74.57026672363281,75.23149871826172,75.989501953125,74.94999694824219,75.68049621582031,21942000,GOOGL
2020-08-17,75.14564514160156,75.81199645996094,76.18900299072266,75.25,75.79850006103516,19990000,GOOGL
2020-08-18,77.10528564453125,77.78900146484375,77.86849975585938,76.08350372314453,76.30599975585938,28378000,GOOGL
2020-08-19,76.55170440673828,77.23049926757812,78.44300079345703,77.0,77.62449645996094,30472000,GOOGL
2020-08-20,78.11979675292969,78.8125,79.00849914550781,76.7229995727539,76.99849700927734,26382000,GOOGL
2020-08-21,78.08610534667969,78.77850341796875,79.59400177001953,78.1155014038086,78.58999633789062,34838000,GOOGL
2020-08-24,78.5608901977539,79.25749969482422,80.43900299072266,78.75199890136719,79.62349700927734,25638000,GOOGL
2020-08-25,79.5867919921875,80.2925033569336,80.44400024414062,78.89399719238281,79.00499725341797,25150000,GOOGL
2020-08-26,81.48397064208984,82.20649719238281,82.6395034790039,80.04900360107422,80.31500244140625,52188000,GOOGL
2020-08-27,80.71031188964844,81.4260025024414,82.39949798583984,80.94049835205078,82.33049774169922,31350000,GOOGL
2020-08-28,81.25102233886719,81.97149658203125,82.06749725341797,81.28050231933594,81.47350311279297,22418000,GOOGL
2020-08-31,80.76038360595703,81.47650146484375,82.2249984741211,81.2665023803711,82.17849731445312,26422000,GOOGL
2020-09-01,82.02664947509766,82.75399780273438,82.96099853515625,81.47650146484375,81.60800170898438,22652000,GOOGL
2020-09-02,85.1147689819336,85.86949920654297,86.30500030517578,83.0094985961914,83.40049743652344,49522000,GOOGL
2020-09-03,80.75939178466797,81.47550201416016,85.0,80.385498046875,84.97599792480469,63726000,GOOGL
2020-09-04,78.36561584472656,79.06050109863281,81.74949645996094,76.89849853515625,80.44999694824219,55850000,GOOGL
2020-09-08,75.51043701171875,76.18000030517578,77.77749633789062,75.82499694824219,76.25,54032000,GOOGL
2020-09-09,76.68155670166016,77.36150360107422,77.93599700927734,76.25849914550781,77.44499969482422,39242000,GOOGL
2020-09-10,75.6318588256836,76.30249786376953,78.68299865722656,76.0,77.50900268554688,33024000,GOOGL
2020-09-11,75.12187957763672,75.78800201416016,76.93499755859375,74.6510009765625,76.40750122070312,30706000,GOOGL
2020-09-14,74.77842712402344,75.44149780273438,77.8499984741211,75.25550079345703,76.5824966430664,42660000,GOOGL
2020-09-15,76.08135986328125,76.75599670410156,77.54949951171875,76.1050033569336,76.39450073242188,23042000,GOOGL
2020-09-16,74.93998718261719,75.60449981689453,77.71849822998047,75.57949829101562,77.1240005493164,22128000,GOOGL
2020-09-17,73.69850158691406,74.35199737548828,74.93299865722656,73.12300109863281,74.29049682617188,40008000,GOOGL
2020-09-18,71.91679382324219,72.55449676513672,74.76000213623047,71.58100128173828,74.41500091552734,63056000,GOOGL
2020-09-21,70.8785171508789,71.50700378417969,72.00299835205078,70.13400268554688,71.58100128173828,56908000,GOOGL
2020-09-22,72.34944915771484,72.99099731445312,73.19850158691406,71.4749984741211,72.51599884033203,33950000,GOOGL
2020-09-23,69.85012817382812,70.46949768066406,72.65399932861328,70.13400268554688,72.60449981689453,37726000,GOOGL
2020-09-24,70.51770782470703,71.14299774169922,71.89949798583984,70.10749816894531,70.13400268554688,34552000,GOOGL
2020-09-25,71.3205795288086,71.9530029296875,72.2969970703125,70.38400268554688,71.25250244140625,30326000,GOOGL
2020-09-28,72.29196166992188,72.93299865722656,73.64949798583984,72.31400299072266,73.59950256347656,30784000,GOOGL
2020-09-29,72.65673065185547,73.3010025024414,73.5999984741211,72.69999694824219,73.19550323486328,31816000,GOOGL
2020-09-30,72.63591766357422,73.27999877929688,74.30999755859375,72.78800201416016,73.0469970703125,40924000,GOOGL
2020-10-01,73.74111938476562,74.3949966430664,74.75350189208984,73.83999633789062,74.18299865722656,32884000,GOOGL
2020-10-02,72.14031982421875,72.77999877929688,73.95149993896484,72.36750030517578,72.98149871826172,31222000,GOOGL
2020-10-05,73.48985290527344,74.1415023803711,74.23500061035156,73.00450134277344,73.13249969482422,21602000,GOOGL
2020-10-06,71.913330078125,72.5510025024414,74.22599792480469,72.25050354003906,73.7750015258789,26096000,GOOGL
2020-10-07,72.31576538085938,72.95700073242188,73.44850158691406,71.6614990234375,72.96549987792969,36108000,GOOGL
2020-10-08,73.51959228515625,74.17150115966797,74.40149688720703,73.27249908447266,73.27249908447266,26076000,GOOGL
2020-10-09,74.85871887207031,75.52249908447266,75.59249877929688,74.3499984741211,74.64299774169922,32966000,GOOGL
2020-10-12,77.54192352294922,78.22949981689453,79.4209976196289,76.46499633789062,76.9000015258789,55344000,GOOGL
2020-10-13,77.66482543945312,78.35350036621094,79.25800323486328,77.93150329589844,78.85050201416016,39072000,GOOGL
2020-10-14,77.48491668701172,78.1719970703125,79.19249725341797,77.29499816894531,78.7300033569336,33174000,GOOGL
2020-10-15,77.08992767333984,77.77349853515625,78.56999969482422,77.05650329589844,77.2249984741211,31210000,GOOGL
2020-10-16,77.696044921875,78.38500213623047,78.885498046875,77.88300323486328,78.09149932861328,34194000,GOOGL
2020-10-19,75.82514953613281,76.49749755859375,79.19650268554688,76.14600372314453,78.79650115966797,29734000,GOOGL
2020-10-20,76.87235260009766,77.55400085449219,78.69200134277344,76.0250015258789,76.15550231933594,41670000,GOOGL
2020-10-21,78.60250854492188,79.29949951171875,80.75700378417969,78.35700225830078,78.49250030517578,60322000,GOOGL
2020-10-22,79.6269302368164,80.33300018310547,80.6709976196289,78.8740005493164,79.25,30512000,GOOGL
2020-10-23,80.93136596679688,81.64900207519531,81.70600128173828,80.59549713134766,80.75250244140625,30548000,GOOGL
2020-10-26,78.51826477050781,79.2145004272461,81.47899627685547,78.38899993896484,80.75,35826000,GOOGL
2020-10-27,79.24134826660156,79.94400024414062,80.0999984741211,78.84950256347656,79.44650268554688,25902000,GOOGL
2020-10-28,74.87606048583984,75.54000091552734,77.69049835205078,75.42400360107422,77.50050354003906,45174000,GOOGL
2020-10-29,77.15979766845703,77.84400177001953,79.43699645996094,75.82749938964844,75.85099792480469,55406000,GOOGL
2020-10-30,80.09526824951172,80.80549621582031,84.06600189208984,80.07849884033203,83.37200164794922,99878000,GOOGL
2020-11-02,80.5021743774414,81.21600341796875,82.91200256347656,80.71199798583984,81.177001953125,44228000,GOOGL
2020-11-03,81.55977630615234,82.28299713134766,82.94999694824219,80.60549926757812,81.53800201416016,31432000,GOOGL
2020-11-04,86.52527618408203,87.2925033569336,88.50150299072266,85.1500015258789,85.27899932861328,71342000,GOOGL
2020-11-05,87.35043334960938,88.125,89.59100341796875,87.05149841308594,88.52249908447266,39758000,GOOGL
2020-11-06,87.21317291259766,87.98650360107422,88.42500305175781,86.83399963378906,87.56700134277344,28622000,GOOGL
2020-11-09,87.29692077636719,88.07099914550781,90.84449768066406,87.87750244140625,89.79900360107422,53440000,GOOGL
2020-11-10,86.1223373413086,86.88600158691406,87.96900177001953,85.80599975585938,86.4885025024414,43022000,GOOGL
2020-11-11,86.5936508178711,87.36150360107422,88.1449966430664,87.15299987792969,87.41999816894531,31838000,GOOGL
2020-11-12,86.37508392333984,87.14099884033203,88.2490005493164,86.89849853515625,87.0999984741211,26474000,GOOGL
2020-11-13,87.83415985107422,88.61299896240234,88.85649871826172,86.79900360107422,87.4000015258789,29744000,GOOGL
2020-11-16,87.921875,88.70149993896484,89.71700286865234,88.06649780273438,88.20700073242188,25468000,GOOGL
2020-11-17,87.3088150024414,88.08300018310547,88.85700225830078,87.97450256347656,88.39299774169922,21314000,GOOGL
2020-11-18,86.26705169677734,87.03199768066406,88.25,86.92849731445312,87.83200073242188,20108000,GOOGL
2020-11-19,87.15565490722656,87.92849731445312,88.17449951171875,86.5009994506836,86.6614990234375,20106000,GOOGL
2020-11-20,86.05592346191406,86.81900024414062,88.41799926757812,86.75,88.0999984741211,27694000,GOOGL
2020-11-23,85.61880493164062,86.37799835205078,87.29949951171875,85.50900268554688,87.01100158691406,22530000,GOOGL
2020-11-24,87.4198226928711,88.19499969482422,88.3239974975586,86.0364990234375,86.375,27984000,GOOGL
2020-11-25,87.43123626708984,88.20649719238281,88.51899719238281,87.41799926757812,88.3905029296875,19600000,GOOGL
2020-11-27,88.56565856933594,89.35099792480469,89.85050201416016,88.22699737548828,88.22699737548828,14790000,GOOGL
2020-11-30,86.94902038574219,87.72000122070312,89.01699829101562,87.39199829101562,88.78250122070312,32418000,GOOGL
2020-12-01,88.97900390625,89.76799774169922,91.08599853515625,88.15149688720703,88.33300018310547,37350000,GOOGL
2020-12-02,90.44648742675781,91.24849700927734,91.63700103759766,89.25849914550781,89.76799774169922,29424000,GOOGL
2020-12-03,90.2913589477539,91.09200286865234,92.19149780273438,90.8499984741211,91.0270004272461,24728000,GOOGL
2020-12-04,90.38652801513672,91.18800354003906,91.4749984741211,90.67949676513672,91.01100158691406,20544000,GOOGL
2020-12-07,90.052978515625,90.85150146484375,91.4645004272461,90.1520004272461,90.77749633789062,22288000,GOOGL
2020-12-08,89.7704849243164,90.56649780273438,90.79850006103516,89.56400299072266,90.4260025024414,19936000,GOOGL
2020-12-09,88.11170196533203,88.89299774169922,91.41850280761719,88.0999984741211,90.51799774169922,31728000,GOOGL
2020-12-10,87.60567474365234,88.38249969482422,88.74949645996094,86.67649841308594,88.12999725341797,28688000,GOOGL
2020-12-11,87.96004486083984,88.73999786376953,88.8655014038086,87.63700103759766,88.0,18628000,GOOGL
2020-12-14,86.84294891357422,87.61299896240234,89.48999786376953,87.45649719238281,88.53600311279297,33050000,GOOGL
2020-12-15,87.28008270263672,88.05400085449219,88.19999694824219,87.08350372314453,87.99299621582031,21352000,GOOGL
2020-12-16,87.08727264404297,87.8594970703125,88.45549774169922,87.4530029296875,88.45549774169922,24676000,GOOGL
2020-12-17,86.26061248779297,87.02549743652344,88.33550262451172,86.55750274658203,88.19650268554688,34880000,GOOGL
2020-12-18,85.55237579345703,86.31099700927734,87.41799926757812,85.75,87.30850219726562,85256000,GOOGL
2020-12-21,85.96571350097656,86.72799682617188,86.8499984741211,84.69999694824219,85.45649719238281,33974000,GOOGL
2020-12-22,85.2550277709961,86.01100158691406,86.63050079345703,85.28900146484375,86.46649932861328,20370000,GOOGL
2020-12-23,85.6520004272461,86.4114990234375,87.20549774169922,86.05999755859375,86.19650268554688,22974000,GOOGL
